image_file,model_tx,model_ty,model_tz,diffuse_r,diffuse_g,diffuse_b,shininess,light_px,light_py,light_pz
image_0000.png,-4.404272527769852,-0.24483310108002598,0.12730896868446706,12.53904497811659,204.8638121180329,123.0973109585938,9.257433069182998,15.35140640102361,-14.032565152879673,4.0746164495276815
image_0001.png,9.351270723379535,19.238266294168028,-9.885424840936658,207.02817972404813,57.10799946743481,100.71031644741483,7.58348934343164,11.702584848388096,3.5489226828931386,-19.619015099733037
image_0002.png,0.8051953818538315,2.6104436962458024,19.10318742279882,116.19224359053517,253.08172574133084,77.49616625194146,7.553040341942439,18.310513747992523,6.140078013437936,-10.385457597975943
image_0003.png,-4.082014060770277,1.7317338795241426,-14.414382782486545,76.04426879024415,226.61653712730043,126.81798924751926,8.473151215957003,12.71416873256721,-13.229882481135933,4.023305422469097
image_0004.png,-15.559423755487597,-7.888189936837438,7.317442972118272,251.10633330663597,22.393854057256938,87.43690081238938,12.071828444477893,7.882503265142876,2.1693362703042283,13.855659945600621
image_0005.png,10.460283171446001,14.5113018934709,-11.001277313334894,4.471743974907524,207.44172022754358,63.51598479150155,8.46702623281606,19.713604095591542,13.361385749677162,-19.659387344762955
image_0006.png,8.928560128249995,16.95855596221144,-15.401630518128169,120.75127847926407,209.04398321047336,91.10948668406975,19.271687380465714,-9.763086489683905,-13.680004980320323,17.822684954008615
image_0007.png,-14.148057871489765,2.37671999065374,15.414918510540907,186.69669573375344,82.41741860099518,49.342165160050484,6.05356722380592,-17.408090105013475,-17.58540418869778,-4.50670847081823
image_0008.png,-12.165719857140168,-5.953984854056454,-13.236444131139699,95.89024047123925,42.76784519079223,222.47612017211694,16.047857460689137,8.746886043598934,19.14624797045328,-4.04296963699084
image_0009.png,-5.2397810833023595,7.31379237436181,-12.326967300858112,167.7708174889432,42.21804384882735,101.48539110558089,11.209250260878429,7.556538060558427,-8.052031453993562,18.600437484256304
image_0010.png,-12.491382126736195,14.171751521878285,11.984645611450393,169.85808180399522,95.34084967818453,78.13033716239819,14.80432792915016,-4.291826877307713,3.383568740597088,4.545758110700298
image_0011.png,4.642311161374,-12.633497004517649,14.351705408464746,170.87315176012612,21.273795488719294,19.52857099366286,16.646526713379462,-13.12211886781727,11.97266969725948,18.902243674516995
image_0012.png,1.773033567348115,12.284846468823758,-0.9935545656133051,147.36972284406184,77.49724009149017,57.000824478792794,19.072137554046744,0.30135865246275984,14.494794547611264,3.9827016780332087
image_0013.png,-10.88560745558977,1.6954997934189642,-13.164916749109622,172.26712668085034,187.53354160950244,246.0377760985801,8.524661091337293,-5.053877473896232,-16.242040867399226,-11.872831037230803
image_0014.png,-1.412918018072908,1.720338799332282,-13.21768503031953,104.54388122479558,200.16834018961725,95.0859670536896,3.0665221877220157,-10.530048002307012,10.93970380841494,-15.818739247833244
image_0015.png,0.11960412706469015,12.604329787850915,2.251053402238444,72.17086594938118,211.60469874190176,182.95799176796365,5.105590376450676,-14.063335633485341,-5.60758265975811,0.914436095141042
image_0016.png,2.0258946288437656,4.2742613517816395,-5.7864250900038385,229.30810343198675,48.60278036136497,91.57904262454032,8.726825955992037,-19.336947901359895,-8.601532633901341,11.094566949699441
image_0017.png,4.616216436246155,-18.099247648882752,13.820721284804847,40.992349022035825,27.73684074023838,251.18184678636237,3.958176944125297,-8.869500389017077,-1.8493066445753392,14.288460247555761
image_0018.png,-17.167894555293685,10.747761424332538,-3.585822395606254,154.34037204940572,193.4918265728295,67.42367410043892,17.933437610151927,13.422577614270182,18.211786438865836,18.336540290439835
image_0019.png,-17.712619732497114,-13.219250699124068,-10.883580792452259,65.32544804053931,63.05830257982677,101.73793214822722,15.209181558615894,-12.876884298647685,4.770132710600365,-19.243158337345285
image_0020.png,1.8434447719642364,2.2394169511130713,-13.873769216102287,238.0490160533784,78.39126741061021,196.9809879998529,11.04931945859452,16.631231596832798,19.992544844784895,14.242362898990997
image_0021.png,18.5793047742865,-4.977799782219407,2.419973314322906,157.77133631371714,153.32987135092776,83.06141279229382,17.873827022454307,17.49003996666727,9.121284177110876,-14.773169382733364
image_0022.png,-9.060930356651372,3.145460352076487,14.325813068398475,58.07106502663154,127.97699805242513,227.64883767033788,19.486287607960055,16.50812636257068,-17.19375915059281,7.98204087135295
image_0023.png,-18.682640833841646,5.455288016372194,16.70189381434397,236.00833520678216,133.70715004381086,138.782257181053,12.203208560003697,-19.68866829730226,-9.253621712118875,-18.765429194563232
image_0024.png,19.388968445076422,2.3156509744352363,18.514319337057337,34.86497416311132,116.92173305451371,161.57555429678595,6.808623466399544,9.954117519242423,0.5280001261359715,-12.796188027539186
image_0025.png,3.6477374553161965,8.487323864965695,3.114354646159665,160.6410448248902,2.654434898201434,165.77958523536148,5.193423255199523,-19.148039857475226,1.726606669369346,-1.5297493448798534
image_0026.png,-11.89360990347983,2.8086887327225654,9.759320913459018,64.97872949075955,186.21515648585105,62.343559960078075,3.902546706627698,17.924332309779217,-9.364471925028921,4.822045417950257
image_0027.png,6.359274380595036,-14.643858603382744,4.405847809654357,6.635064774270909,237.0940190216809,126.69055513762417,15.404183711238232,-0.3244224998092413,4.086129597622001,-19.639998184009087
image_0028.png,-4.622923634800307,-6.022110138562763,16.865843504875194,49.39166560899042,225.59720025241614,52.83322147972332,6.582981376685199,-4.665626711637621,0.010716605724564232,1.2694044598287881
image_0029.png,-9.791033433660786,13.046734614004201,18.781998920407474,210.6512632831472,236.08269916403793,110.59891163971086,13.879394752898774,-9.308090547938587,-12.780548332388634,15.115061517653238
image_0030.png,-17.539908750634098,11.290226755651531,6.525929478814234,136.91792272483798,49.50207969037449,4.95067086052832,8.61599646786119,-16.52537715025219,12.009719874781595,18.45279901529628
image_0031.png,-2.380101773776076,18.943234951121894,-6.042369526395985,85.15294477042133,246.8787637422083,161.66458138919438,3.0627369345386946,3.370252551491255,5.1658024490017915,14.734078767265139
image_0032.png,10.892035913987996,4.44256120060421,-14.355120098230433,25.26385175013662,35.665161999776764,196.78944051941224,13.436278490412366,-17.05392173118982,-2.048362488691641,11.018228255786752
image_0033.png,-13.867074115247537,-12.121495006271271,-19.013408471284276,237.87319269895545,9.582717133282523,43.55973239563279,19.9689951524957,-10.284300940227666,2.01841603522972,4.086377093609677
image_0034.png,-2.928785735412017,-4.245310429179865,-17.57549940083607,109.63589590574013,61.270405805902264,248.89153809014695,13.5718466188971,-0.06989181708620151,-16.763745411022157,-17.058505116136224
image_0035.png,6.8283738366471205,-18.439467335855547,-6.056010057484823,109.16777418610461,96.32813648490044,157.9615169963924,18.923370535239595,-19.60161620168813,17.601263129642632,1.1185371028853268
image_0036.png,-19.99367892181294,7.65053406364515,8.848228438832507,20.03653951936627,82.49648404432129,121.26696320362686,4.497176146244012,1.8091295000322916,-3.230490361662234,10.436272494287039
image_0037.png,-3.535647623231661,12.196200376038952,-19.61281389934293,130.78969845309624,97.93146235559573,196.1523828265704,8.667466995473857,-13.844729054203135,-16.27873861505428,-7.737376756144361
image_0038.png,2.952388260827796,-11.721445332429026,9.17243718610819,164.21398671868673,149.85037668148837,24.257976828549477,18.02822291910097,-5.084951818565431,7.836307827004774,-2.0674724997549276
image_0039.png,7.2485264961286155,-10.401709662451664,3.4499211358115716,253.4984331152154,234.5778327826979,175.3896422845167,10.612302743088694,-10.205130407667141,-17.999192645942543,-0.9030370905420568
image_0040.png,13.772898229212423,-7.76634198734218,-17.45558449696155,45.88760326386033,180.14391093813504,26.641825570823283,17.601832598389585,17.369524294755536,-2.0252354062969893,-13.636752690055882
image_0041.png,-13.324401912339074,-9.308066485602676,14.432056063591034,138.7133101729905,4.4207081652654665,87.6267816216716,3.3893499494430643,-5.999635900212748,-19.1844836087399,5.232522123037697
image_0042.png,-14.272248314478748,-4.104277630408717,-13.495965927551934,131.06244662582893,48.38508323112263,146.99857849582887,8.04139313445329,-17.045167460587876,3.711673565132809,5.008472281106794
image_0043.png,-3.080443255889307,-17.91537075866843,19.569689522206566,71.47570344800852,239.47368696804972,101.09576589276318,7.7538884951895755,-9.323717460329611,0.1517295167940773,12.303915980807318
image_0044.png,-13.80551573104949,7.228017593046449,-14.757161760401933,153.64162086202953,116.7024998713614,118.41077308296626,3.6752323952252968,2.9843168559546314,-6.9752624040137245,-8.222407328917152
image_0045.png,-5.744694754066547,17.614271507175275,11.635409138342105,0.8506629113863989,122.90887634570997,171.87976368672327,19.76486616463178,1.2613817692714875,5.628839879122047,3.166219978468238
image_0046.png,-5.119779541453383,17.933104968184132,-0.4431818542811463,6.44728420800712,42.50234489524355,102.43379592756253,8.689399324640027,-5.962158725081705,-19.468337063877314,-14.498025416145337
image_0047.png,-14.157032162506908,-9.376015289805558,7.997993393521341,170.07877251395823,73.05954207510275,230.08350974079266,9.321867382698397,-4.830835574547411,12.951802522464241,-16.30374480726249
image_0048.png,-10.757855435899021,-7.372486967094387,1.3946595058894395,212.89662924129817,20.462187767178726,56.2965885999479,8.49472516195646,10.032695959856586,12.049278863373743,-15.879192533430636
image_0049.png,-15.134578694993444,18.89153303600991,19.797980667664774,209.57767974232144,177.71354394349575,92.00414780188675,6.424343972144458,8.539864997988687,15.281380754925834,2.5361966003755114
image_0050.png,-12.733051363628803,-14.864672819287573,10.952259852473372,156.01018515562052,69.67978014389917,125.82879611463089,19.74076033214239,-19.18256068543394,18.251862120977115,2.51217945214103
image_0051.png,3.639488897567862,15.600445129926037,5.793426080021913,191.84233516767623,64.22497943414892,118.64755934100972,16.396072047065275,-11.57612307690056,-15.10635252154569,12.980363359520794
image_0052.png,11.468902646221174,14.421698353840739,9.285149086736489,1.7340671393895652,103.60324040472136,203.29420896439538,5.710566554505638,-12.739085069674223,17.716660346032924,18.399234109822586
image_0053.png,13.76586789979875,-15.94715040650009,14.264315005742759,112.86175822024384,178.6320767156466,26.105340325037467,18.791260976256396,-0.3774643967170377,-4.364492079833763,-17.439321057327817
image_0054.png,-16.13868783981531,12.98037130490681,-2.3787330291200277,126.57997568772676,133.8696868660897,254.49008914199086,3.927223357747706,6.455539140362461,-11.835179782994501,9.564263511432681
image_0055.png,-4.668467330594087,-14.185593480680762,-4.005603105679478,57.221675145700566,200.834500117682,223.01535743036007,16.79309031947185,7.784789903323222,12.976385695202566,8.81323989906278
image_0056.png,-13.562648508550916,18.35402335821803,-10.253519340882908,252.60484022174055,161.6969574517737,92.13515146995307,14.659298147769855,19.179086877743245,9.478400796842262,16.64507170465847
image_0057.png,-5.710463924448277,-16.317010293430965,-2.8401046105416583,116.97813923368193,206.9933958679716,21.38317354259364,12.234909370212087,-3.6203453825994742,-1.2539876103397134,18.605213794006517
image_0058.png,13.08789474612147,0.45744553134447585,8.044657736578845,111.33058781737492,224.24555921583206,181.01282956284868,16.947741048756754,-15.031619816894555,5.939443531186509,15.54484974534936
image_0059.png,19.994511606758756,14.255991094248529,2.7765009457738508,100.40166386628644,48.362659999845775,194.81671796926042,7.191366958199672,12.767635997306343,-8.451513120528036,-2.253915967675063
